prob,thr,atr_mult,hold,n_trades,avg_net_return_pct,total_net_return_pct,win_rate,avg_net_return_ci_l,avg_net_return_ci_u
0.85,0.001,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00534287664871524,-0.002124706937092312
0.85,0.001,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005588089984794087,-0.0018045124741670668
0.85,0.001,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005286658502661238,-0.0020020397230004483
0.85,0.001,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005286826149175976,-0.001956693104083693
0.85,0.001,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00508274368047287,-0.0017142104454726153
0.85,0.001,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005357998779208263,-0.0021760899092982083
0.85,0.0015,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005488678435733114,-0.0018333572030227558
0.85,0.0015,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005464069331146284,-0.0020459896839881285
0.85,0.0015,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005464214332599871,-0.0021190437648180996
0.85,0.0015,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005542157376612645,-0.0020327941282298587
0.85,0.0015,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005334717266560881,-0.0019310359892848045
0.85,0.0015,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005394109810012141,-0.0020637994642976683
0.85,0.0015,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00529339519637341,-0.0017597400957823936
0.85,0.0015,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005468298885491021,-0.0021233448031599284
0.85,0.0015,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005268203706761076,-0.0018559444641116447
0.85,0.0015,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0054827032812326025,-0.0019344771295744397
0.85,0.0015,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005279273828863693,-0.002165683594579276
0.85,0.0015,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0054292135116079596,-0.00219587771785128
0.85,0.0015,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005429887534742983,-0.002185760490426205
0.85,0.0015,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005467646389936543,-0.002180662416211125
0.85,0.0015,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0054019832740295854,-0.0020106797682348664
0.85,0.0015,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005602691186084857,-0.002148327008027612
0.85,0.002,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005375190585675866,-0.0017448739148518593
0.85,0.002,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005660951766591281,-0.0022684012860294724
0.85,0.002,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005356584743281282,-0.002084640505175317
0.85,0.002,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005520180560579849,-0.00206263610305452
0.85,0.002,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005613888332511458,-0.0019535036707713305
0.85,0.002,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005666732489487817,-0.0020710642949126916
0.85,0.002,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005409964526220683,-0.0017893184840792674
0.85,0.002,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0055882706930974885,-0.001979996657754187
0.85,0.002,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00559120013892795,-0.002118487449870344
0.85,0.002,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0053618494300816675,-0.002057096777085805
0.85,0.002,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005411892609332952,-0.0020507283967298225
0.85,0.002,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005432033754691797,-0.0020107547093330107
0.85,0.002,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005475989238469077,-0.0021362351572055
0.85,0.002,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005344336082940536,-0.001936991606898749
0.85,0.002,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005284039803633035,-0.002044225346928148
0.85,0.002,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0052602888989139365,-0.0019839414117463574
0.85,0.003,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00523778408810136,-0.0020864379305478246
0.85,0.003,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005439511914601066,-0.0018630647009000583
0.85,0.003,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0052815541285091226,-0.0019834840909398045
0.85,0.003,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005455468820455966,-0.0018295570148728416
0.85,0.003,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005462753724909607,-0.0018049600799047616
0.85,0.003,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005454735182279527,-0.0021832594669182045
0.85,0.003,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005493689279592743,-0.002274103031748017
0.85,0.003,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005385125749988804,-0.001957411408225128
0.85,0.003,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005347696327984576,-0.002019978046599349
0.85,0.003,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005315649381560608,-0.002250357143714553
0.85,0.003,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005431678248224568,-0.001899343912595917
0.85,0.003,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00530506274637758,-0.002222761410098792
0.85,0.003,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00518520980292382,-0.0017781139404215664
0.85,0.003,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005317458126062872,-0.002126340608221663
0.85,0.003,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00542476216877562,-0.001990255972850376
0.85,0.003,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005541564231429908,-0.002138770145314927
0.9,0.0005,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005476862456786497,-0.0019659947753508317
0.9,0.0005,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005468789035708452,-0.0020502729482468115
0.9,0.0005,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005262583050174978,-0.0018766496946523183
0.9,0.0005,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0054380206892265005,-0.0018672108201486046
0.9,0.0005,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005360431250827883,-0.0020697152972724165
0.9,0.0005,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005564570838453424,-0.002098021264857322
0.9,0.0005,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005233982221317357,-0.0020583813761999165
0.9,0.0005,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005312284017794165,-0.002042763242534084
0.9,0.0005,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005236866897118608,-0.001984808766827267
0.9,0.0005,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005202483013090158,-0.0019034223368080104
0.9,0.0005,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005478912638325796,-0.001762904168151387
0.9,0.0005,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005366010522772235,-0.0021697212031180856
0.9,0.0005,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00522727597289316,-0.002069988797793014
0.9,0.0005,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005503276989482622,-0.0022582233162397602
0.9,0.0005,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005432179375782903,-0.0020124972085644095
0.9,0.0005,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005451393599590908,-0.0018608762380908197
0.9,0.001,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005524888210113845,-0.0019141985862329064
0.9,0.001,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005254272530040821,-0.002095397698793434
0.9,0.001,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005747098192755917,-0.0021701548756178917
0.9,0.001,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005374939521278322,-0.0017334935362031867
0.9,0.001,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005557551772948397,-0.001935040761419322
0.9,0.001,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005323641315750558,-0.0022233387516428344
0.9,0.001,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00527951340002883,-0.001987645916083384
0.9,0.001,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0052632994469754765,-0.0019456811066367273
0.9,0.001,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005339043550181453,-0.0018982126207600812
0.9,0.001,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005600331904972538,-0.0018470708149874839
0.9,0.001,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005405934378744843,-0.001996614777579872
0.9,0.001,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005398859972358965,-0.0018980073803485818
0.9,0.001,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0053173426503069126,-0.0018870590011729454
0.9,0.001,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005203606166246939,-0.0021081939733585404
0.9,0.001,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005387200612719986,-0.0019331523882212018
0.9,0.001,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005478095541854151,-0.001954293945144197
0.9,0.0015,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005194073186767382,-0.00204321769738861
0.9,0.0015,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005483400566575642,-0.0018235038391713108
0.9,0.0015,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005524397152368538,-0.0019679083071139063
0.9,0.0015,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005260765219150944,-0.0020401994905624877
0.9,0.0015,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005295267129127533,-0.0018528491233526585
0.9,0.0015,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0053993177920030645,-0.0020754103486776915
0.9,0.0015,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005268725231122741,-0.0018913502307508455
0.9,0.0015,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005428189948254591,-0.0021311920524182165
0.9,0.0015,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005472456696201281,-0.001959106373091492
0.9,0.0015,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005646894391961246,-0.0020516297651778227
0.9,0.0015,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005378700793686222,-0.0018669926349361376
0.9,0.0015,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005503428799353203,-0.0018340132786539881
0.9,0.0015,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005524474427442734,-0.002090206088146394
0.9,0.0015,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005586747238739311,-0.0020331147902832203
0.9,0.0015,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005574043370086452,-0.001980445017502114
0.9,0.0015,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005429105109955623,-0.0021254022470493217
0.9,0.002,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005534137984270315,-0.0021114628919527054
0.9,0.002,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005342665387810564,-0.00197547635151489
0.9,0.002,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005289981124682821,-0.0019509715020225873
0.9,0.002,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005592482082128299,-0.0021007919290204936
0.9,0.002,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005438851532499282,-0.0021979554125486256
0.9,0.002,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005469214121580707,-0.001997245469500042
0.9,0.002,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005230377261607471,-0.0019431027974433264
0.9,0.002,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005385410308764886,-0.002117815763902317
0.9,0.002,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005324033264578378,-0.002085188370680706
0.9,0.002,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005270613281205894,-0.0020375845211127192
0.9,0.002,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005506643846794434,-0.0020005720425532187
0.9,0.002,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0054503666244238805,-0.0021904123896095266
0.9,0.002,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005662167056819427,-0.002079186184728345
0.9,0.002,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00577627608591674,-0.0020305731855366623
0.9,0.002,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005489258284988528,-0.001882467142675864
0.9,0.002,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0051991319915728985,-0.0020512358079477037
0.9,0.003,1.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005471181551038676,-0.002235321310284807
0.9,0.003,1.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005458826302714188,-0.0020268132358526106
0.9,0.003,1.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.00560673509181202,-0.001944664536056544
0.9,0.003,1.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005343740281483359,-0.0018441664981193814
0.9,0.003,2.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005452610819035738,-0.001994398364338306
0.9,0.003,2.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005570301441587406,-0.0019464557007975924
0.9,0.003,2.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005357306142783821,-0.0019729728394189774
0.9,0.003,2.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0055109215935315896,-0.0020641720457153533
0.9,0.003,2.5,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005285953646164728,-0.0020650587232130006
0.9,0.003,2.5,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005333244500188203,-0.0020254816883022563
0.9,0.003,2.5,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005367971218161729,-0.0021139450029913093
0.9,0.003,2.5,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005284182801258724,-0.0020534711248028307
0.9,0.003,3.0,4,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005400505042081494,-0.001998437186656976
0.9,0.003,3.0,6,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0053137736768472275,-0.001747695963215703
0.9,0.003,3.0,8,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.0054209121336767346,-0.002034209505952369
0.9,0.003,3.0,12,17,-0.0037048644056641377,-0.06298269489629034,0.23529411764705882,-0.005425131594892686,-0.0018311897437625255
