decision_time,signal_time,signal,side,entry_time,entry_price,exit_time,exit_price,units,allocation_usd,gross_pnl,fee_usd,slippage_usd,net_pnl,capital_after,median_pred,low_pred,high_pred,median_ret,low_ret,high_ret,p_pos,predict_on_returns,exit_reason,future_return,p_pos_calib
2025-08-11 02:00:00,2025-08-03 23:00:00,STRONG_SELL,SHORT,2025-08-11 03:00:00,121875.99,2025-08-11 07:00:00,121537.15,0.000723303211014,88.15329491251062,0.245084060019993,0.1760615057650012,0.0880307528825006,-0.0190081986275088,979.4620463848238,112517.58491323596,112517.58491323596,112517.58491323596,-0.0767863655417311,-0.0767863655417311,-0.0767863655417311,0.0,False,time_exit,-0.002780203057222436,0.5135135135135135
2025-08-12 03:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 04:00:00,118857.7,2025-08-12 08:00:00,118814.7,0.0007416564864929,88.15158417463414,0.0318912289191972,0.176271277120349,0.0881356385601745,-0.2325156867613264,979.2295306980624,113663.9927391585,113663.9927391585,113663.9927391585,-0.0436968514521272,-0.0436968514521272,-0.0436968514521272,0.0,False,time_exit,-0.000361777150323454,0.5135135135135135
2025-08-12 07:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 08:00:00,118986.73,2025-08-12 12:00:00,119154.18,0.0007406763574629,88.13065776282562,-0.1240262560571769,0.1763853417817084,0.0881926708908542,-0.3886042687297396,978.8409264293329,113075.45481184172,113075.45481184172,113075.45481184172,-0.0496800415051215,-0.0496800415051215,-0.0496800415051215,0.0,False,trailing_sl,0.001407299788808358,0.5135135135135135
2025-08-12 11:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 12:00:00,118522.22,2025-08-12 12:00:00,119184.90142857142,0.0007432841148152,88.09568337863995,-0.4925605790402229,0.1766839273363201,0.08834196366816,-0.7575864700447031,978.083339959288,116382.04230183308,116382.04230183308,116382.04230183308,-0.0180571853798124,-0.0180571853798124,-0.0180571853798124,0.0,False,trailing_sl,0.005591199933408443,0.5135135135135135
2025-08-12 12:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 13:00:00,119264.66,2025-08-12 13:00:00,119643.11857142855,0.000738085369097,88.02750059633593,-0.2793347343807995,0.1763343359270526,0.0881671679635263,-0.5438362382713785,977.5395037210168,116327.94483523296,116327.94483523296,116327.94483523296,-0.0246235151701018,-0.0246235151701018,-0.0246235151701018,0.0,False,trailing_sl,0.00317326667789561,0.5135135135135135
2025-08-12 13:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 14:00:00,118847.35,2025-08-12 15:00:00,119810.7,0.0007402651833203,87.9785553348915,-0.7131344643516826,0.1766702451341346,0.0883351225670673,-0.9781398320528846,976.5613638889638,116363.43648883344,116363.43648883344,116363.43648883344,-0.0209000327829484,-0.0209000327829484,-0.0209000327829484,0.0,False,trailing_sl,0.008105776022771995,0.5135135135135135
2025-08-12 14:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 15:00:00,119437.12,2025-08-12 19:00:00,119665.27,0.0007358727567276,87.89052275000674,-0.1678893694474113,0.1759489348694609,0.0879744674347304,-0.4318127717516027,976.129551117212,116327.94483523296,116327.94483523296,116327.94483523296,-0.0260319000053503,-0.0260319000053503,-0.0260319000053503,0.0,False,time_exit,0.001910210159119784,0.5135135135135135
2025-08-12 18:00:00,2025-08-04 23:00:00,STRONG_SELL,SHORT,2025-08-12 19:00:00,119345.07,2025-08-12 23:00:00,120134.08,0.0007361146933052,87.85165960054908,-0.5808018541648077,0.1762841210552629,0.0881420605276314,-0.8452280357477022,975.2843230814644,114243.85962591432,114243.85962591432,114243.85962591432,-0.0427420055158257,-0.0427420055158257,-0.0427420055158257,0.0,False,time_exit,0.006611165421412,0.5135135135135135
2025-08-12 22:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-12 23:00:00,120100.0,2025-08-13 03:00:00,119482.01,0.0007308541971468,87.7755890773318,0.4516605852947605,0.1750995175693688,0.0875497587846844,0.1890113089407072,975.4733343904052,116995.7938562628,116995.7938562628,116995.7938562628,-0.0258467643813892,-0.0258467643813892,-0.0258467643813892,0.0,False,time_exit,-0.005145628642797712,0.5135135135135135
2025-08-13 02:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-13 03:00:00,119549.37,2025-08-13 07:00:00,119580.4,0.0007343627163835,87.79260009513646,-0.0227872750893792,0.1756079874653623,0.0878039937326811,-0.2861992562874227,975.1871351341176,113945.8935207452,113945.8935207452,113945.8935207452,-0.0468716520986669,-0.0468716520986669,-0.0468716520986669,0.0,False,time_exit,0.0002595580386579941,0.5135135135135135
2025-08-13 06:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-13 07:00:00,119410.01,2025-08-13 10:00:00,120357.87428571428,0.0007350040600622,87.76684216207059,-0.6966840983879773,0.1762303684225291,0.0881151842112645,-0.9610296510217712,974.226105483096,114133.67841815762,114133.67841815762,114133.67841815762,-0.0441866773300025,-0.0441866773300025,-0.0441866773300025,0.0,False,trailing_sl,0.00793789637664618,0.5135135135135135
2025-08-13 09:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-13 10:00:00,120116.02,2025-08-13 13:00:00,120994.16,0.0007299638257534,87.68034949347863,-0.6410104339471393,0.1760017094209044,0.0880008547104522,-0.905012998078496,973.3210924850174,116995.7938562628,116995.7938562628,116995.7938562628,-0.0259767693246679,-0.0259767693246679,-0.0259767693246679,0.0,False,trailing_sl,0.007310765041998556,0.5135135135135135
2025-08-13 12:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-13 13:00:00,120273.72,2025-08-13 13:00:00,121265.30857142858,0.0007283294997747,87.59889832365157,-0.7222032082109655,0.1759199998555141,0.087959999927757,-0.9860832079942368,972.3350092770232,116995.7938562628,116995.7938562628,116995.7938562628,-0.027253885085929,-0.027253885085929,-0.027253885085929,0.0,False,trailing_sl,0.008244432544603952,0.5135135135135135
2025-08-13 13:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-13 14:00:00,121767.97,2025-08-13 14:00:00,122045.02,0.0007186631331287,87.51015083493208,-0.1991056210333323,0.1752194072908974,0.0876097036454487,-0.4619347319696786,971.8730745450534,115794.15673239928,115794.15673239928,115794.15673239928,-0.0490589870850333,-0.0490589870850333,-0.0490589870850333,0.0,False,trailing_sl,0.0022752288635509233,0.5135135135135135
2025-08-13 14:00:00,2025-08-05 23:00:00,STRONG_SELL,SHORT,2025-08-13 15:00:00,120890.74,2025-08-13 16:00:00,121688.91714285714,0.0007235341326312,87.4685767090548,-0.5775084067432602,0.1755146618248528,0.0877573309124264,-0.8407803994805395,971.0322941455728,116995.7938562628,116995.7938562628,116995.7938562628,-0.0322186502119492,-0.0322186502119492,-0.0322186502119492,0.0,False,trailing_sl,0.006602467177032231,0.5135135135135135
2025-08-14 08:00:00,2025-08-06 23:00:00,STRONG_SELL,SHORT,2025-08-14 09:00:00,121637.78,2025-08-14 12:00:00,119370.08857142855,0.0007184684435469,87.39290647310156,1.6292647311303865,0.1731565482150727,0.0865782741075363,1.369529908807777,972.4018240543808,113237.5892350344,113237.5892350344,113237.5892350344,-0.0690590601453397,-0.0690590601453397,-0.0690590601453397,0.0,False,trailing_sl,-0.018642985991453025,0.5135135135135135
2025-08-14 11:00:00,2025-08-06 23:00:00,STRONG_SELL,SHORT,2025-08-14 12:00:00,120949.66,2025-08-14 12:00:00,119370.08857142855,0.0007235751151751,87.51616416489425,1.1429385783559394,0.1738893897514325,0.0869446948757162,0.8821044937287905,973.2839285481094,115413.61528589018,115413.61528589018,115413.61528589018,-0.0457715569964748,-0.0457715569964748,-0.0457715569964748,0.0,False,trailing_sl,-0.013059742611690264,0.5135135135135135
2025-08-15 02:00:00,2025-08-07 23:00:00,STRONG_SELL,SHORT,2025-08-15 03:00:00,118698.0,2025-08-15 07:00:00,118956.45,0.0007379699200435,87.59555356932985,-0.1907283258352545,0.1753818354644949,0.0876909177322474,-0.4538010790319969,972.8301274690774,113985.6927227935,113985.6927227935,113985.6927227935,-0.0396999720063228,-0.0396999720063228,-0.0396999720063228,0.0,False,time_exit,0.0021773745134711377,0.5135135135135135
2025-08-15 06:00:00,2025-08-07 23:00:00,STRONG_SELL,SHORT,2025-08-15 07:00:00,119082.83,2025-08-15 11:00:00,119006.01,0.0007352421123365,87.55471147221697,0.0564812990697006,0.1750529416453642,0.0875264708226821,-0.2060981133983457,972.6240293556792,116645.16860454384,116645.16860454384,116645.16860454384,-0.0204702189237386,-0.0204702189237386,-0.0204702189237386,0.0,False,time_exit,-0.0006450971983115196,0.5135135135135135
2025-08-15 10:00:00,2025-08-07 23:00:00,STRONG_SELL,SHORT,2025-08-15 11:00:00,118879.82,2025-08-15 13:00:00,118645.06142857144,0.0007363416485826,87.53616264201112,0.1728625135046342,0.1748994627705176,0.0874497313852588,-0.0894866806511421,972.534542675028,116526.81839018932,116526.81839018932,116526.81839018932,-0.0197931946050955,-0.0197931946050955,-0.0197931946050955,0.0,False,trailing_sl,-0.00197475544149181,0.5135135135135135
2025-08-15 15:00:00,2025-08-07 23:00:00,STRONG_SELL,SHORT,2025-08-15 16:00:00,117275.23,2025-08-15 17:00:00,117840.43714285716,0.0007463477909252,87.52810884075251,-0.4218411024866158,0.1754780587839916,0.0877390293919958,-0.6850581906626033,971.8494844843652,115146.06566162604,115146.06566162604,115146.06566162604,-0.0181551937261251,-0.0181551937261251,-0.0181551937261251,0.0,False,trailing_sl,0.004819492938595519,0.5135135135135135
2025-08-15 16:00:00,2025-08-07 23:00:00,STRONG_BUY,LONG,2025-08-15 17:00:00,117353.36,2025-08-15 21:00:00,117320.02,0.0007453255160618,87.46645360359288,-0.0248491527054997,0.1749080580544803,0.0874540290272401,-0.2872112397872201,971.562273244578,118544.86911483706,118544.86911483706,118544.86911483706,0.0101531742664807,0.0101531742664807,0.0101531742664807,1.0,False,time_exit,-0.00028409923669843375,0.5135135135135135
2025-08-15 20:00:00,2025-08-07 23:00:00,STRONG_SELL,SHORT,2025-08-15 21:00:00,117280.01,2025-08-16 01:00:00,117821.6,0.0007455712579834,87.44060459201202,-0.4037939376112669,0.1752850031216353,0.0876425015608176,-0.6667214422937199,970.8955518022844,116091.91257613746,116091.91257613746,116091.91257613746,-0.0101303497941894,-0.0101303497941894,-0.0101303497941894,0.0,False,time_exit,0.004617922525757041,0.5135135135135135
2025-08-16 00:00:00,2025-08-08 23:00:00,STRONG_SELL,SHORT,2025-08-16 01:00:00,117735.2,2025-08-16 05:00:00,117595.78,0.0007421790565795,87.3805996622056,0.1034746040683207,0.1746577247203428,0.0873288623601714,-0.1585119830121936,970.7370398192722,115174.12319186216,115174.12319186216,115174.12319186216,-0.0217529387184839,-0.0217529387184839,-0.0217529387184839,0.0,False,time_exit,-0.0011841828102385544,0.5135135135135135
2025-08-16 04:00:00,2025-08-08 23:00:00,STRONG_SELL,SHORT,2025-08-16 05:00:00,117815.66,2025-08-16 09:00:00,117312.0,0.0007415511111488,87.3663335837345,0.3734896326412297,0.1743591775348277,0.0871795887674138,0.111950866338988,970.8489906856112,116194.80144390388,116194.80144390388,116194.80144390388,-0.0137575815990517,-0.0137575815990517,-0.0137575815990517,0.0,False,time_exit,-0.004274983478427261,0.5135135135135135
2025-08-16 08:00:00,2025-08-08 23:00:00,STRONG_SELL,SHORT,2025-08-16 09:00:00,117631.09,2025-08-16 13:00:00,117623.52,0.0007428003018734,87.37640916170501,0.0056229982851765,0.1747471953251248,0.0873735976625624,-0.2564977947025107,970.5924928909088,114787.06287560482,114787.06287560482,114787.06287560482,-0.0241775122919899,-0.0241775122919899,-0.0241775122919899,0.0,False,time_exit,-6.435373505416326e-05,0.5135135135135135
2025-08-16 15:00:00,2025-08-08 23:00:00,STRONG_SELL,SHORT,2025-08-16 16:00:00,117676.7,2025-08-16 20:00:00,117655.41,0.0007423162304872,87.35332436018179,0.0158039125470693,0.1746908448078165,0.0873454224039082,-0.2462323546646554,970.346260536244,115981.84260235356,115981.84260235356,115981.84260235356,-0.0144026591300268,-0.0144026591300268,-0.0144026591300268,0.0,False,time_exit,-0.00018091941735274354,0.5135135135135135
2025-08-16 20:00:00,2025-08-08 23:00:00,STRONG_SELL,SHORT,2025-08-16 21:00:00,117655.41,2025-08-17 01:00:00,117439.97,0.0007422621998279,87.33116344826198,0.15991296833094,0.174502413928193,0.0872512069640965,-0.1018406525613495,970.2444198836828,116297.04993359554,116297.04993359554,116297.04993359554,-0.0115452410255037,-0.0115452410255037,-0.0115452410255037,0.0,False,time_exit,-0.0018311100186553454,0.5135135135135135
2025-08-17 00:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 01:00:00,117255.18,2025-08-17 02:00:00,117596.75285714286,0.0007447176132391,87.32199778953145,-0.254375322918723,0.1748983709019816,0.0874491854509908,-0.5167228792716955,969.7276970044112,115431.3157916056,115431.3157916056,115431.3157916056,-0.0155547418275847,-0.0155547418275847,-0.0155547418275847,0.0,False,trailing_sl,0.0029130726432969756,0.5135135135135135
2025-08-17 02:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 03:00:00,117606.0,2025-08-17 04:00:00,117912.06857142856,0.0007421006813461,87.27549273039699,-0.2271336953957849,0.1747781191561898,0.0873890595780949,-0.4893008741300696,969.238396130281,115423.47545541626,115423.47545541626,115423.47545541626,-0.0185579353483983,-0.0185579353483983,-0.0185579353483983,0.0,False,trailing_sl,0.0026024911265459636,0.5135135135135135
2025-08-17 03:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 04:00:00,117684.96,2025-08-17 04:00:00,118131.22142857144,0.0007412285788407,87.23145565172528,-0.3307817244914185,0.1747936930279419,0.0873968465139709,-0.5929722640333315,968.6454238662476,115432.07568097168,115432.07568097168,115432.07568097168,-0.0191432661442973,-0.0191432661442973,-0.0191432661442973,0.0,False,trailing_sl,0.0037920005119722786,0.5135135135135135
2025-08-17 04:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 05:00:00,118076.12,2025-08-17 08:00:00,118317.02285714286,0.0007383210775215,87.17808814796228,-0.1778636570637365,0.1745340399529883,0.0872670199764941,-0.4396647169932189,968.2057591492544,115412.30849299516,115412.30849299516,115412.30849299516,-0.0225600378180211,-0.0225600378180211,-0.0225600378180211,0.0,False,trailing_sl,0.0020402335132867202,0.5135135135135135
2025-08-17 07:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 08:00:00,118005.98,2025-08-17 09:00:00,118445.40714285716,0.0007384245978333,87.1385183234329,-0.32448381124136,0.1746015204581071,0.0873007602290535,-0.5863860919285208,967.619373057326,115438.52371535302,115438.52371535302,115438.52371535302,-0.0217570015065929,-0.0217570015065929,-0.0217570015065929,0.0,False,trailing_sl,0.0037237701246764484,0.5135135135135135
2025-08-17 08:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 09:00:00,118366.05,2025-08-17 13:00:00,118429.99,0.0007357324467206,87.08574357515934,-0.0470427326433203,0.174218529882962,0.087109264941481,-0.3083705274677634,967.3110025298582,115438.52371535302,115438.52371535302,115438.52371535302,-0.0247329030352702,-0.0247329030352702,-0.0247329030352702,0.0,False,time_exit,0.0005401886774121661,0.5135135135135135
2025-08-17 12:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 13:00:00,118162.61,2025-08-17 16:00:00,118308.43285714286,0.0007367642795609,87.05799022768724,-0.1074370722863752,0.1742234175276608,0.0871117087638304,-0.3687721985778666,966.9422303312804,116694.71995566315,116694.71995566315,116694.71995566315,-0.012422543548778,-0.012422543548778,-0.012422543548778,0.0,False,trailing_sl,0.0012340862912799796,0.5135135135135135
2025-08-17 15:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 16:00:00,118246.15,2025-08-17 16:00:00,118308.43285714286,0.0007359630798111,87.02480072981523,-0.0458378833623058,0.1740954393429927,0.0870477196714963,-0.306981042376795,966.6352492889037,115416.27426015538,115416.27426015538,115416.27426015538,-0.0239321576264686,-0.0239321576264686,-0.0239321576264686,0.0,False,trailing_sl,0.000526722072074812,0.5135135135135135
2025-08-17 17:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 18:00:00,117900.01,2025-08-17 22:00:00,117950.47142857144,0.0007378894406879,86.99717243600132,-0.0372349553048895,0.1740315798273075,0.0870157899136537,-0.2982823250458508,966.3369669638575,116556.61503040968,116556.61503040968,116556.61503040968,-0.0113942745512325,-0.0113942745512325,-0.0113942745512325,0.0,False,trailing_sl,0.00042800190238702086,0.5135135135135135
2025-08-17 21:00:00,2025-08-09 23:00:00,STRONG_SELL,SHORT,2025-08-17 22:00:00,117700.01,2025-08-18 01:00:00,117038.16857142856,0.0007389152050772,86.97032702674719,0.4890446949214899,0.1734516093585729,0.0867258046792864,0.2288672808836306,966.5658342447412,115438.52371535302,115438.52371535302,115438.52371535302,-0.0192139021635257,-0.0192139021635257,-0.0192139021635257,0.0,False,trailing_sl,-0.005623121260324777,0.5135135135135135
2025-08-18 01:00:00,2025-08-10 23:00:00,STRONG_BUY,LONG,2025-08-18 02:00:00,116269.53,2025-08-18 02:00:00,115349.63857142856,0.0007481833381628,86.9909250820267,-0.6882474397759719,0.1732936027242774,0.0866468013621387,-0.9481878438623882,965.6176464008788,122279.32885825932,122279.32885825932,122279.32885825932,0.051688420357209,0.051688420357209,0.051688420357209,1.0,False,trailing_sl,-0.007911715378667496,0.5135135135135135
2025-08-18 02:00:00,2025-08-10 23:00:00,STRONG_BUY,LONG,2025-08-18 03:00:00,115452.0,2025-08-18 07:00:00,115205.98,0.0007527421627696,86.9055881760791,-0.1851896268845869,0.1736259867252736,0.0868129933626368,-0.4456286069724974,965.1720177939064,118036.98942425208,118036.98942425208,118036.98942425208,0.0223791850644648,0.0223791850644648,0.0223791850644648,1.0,False,time_exit,-0.002130928870872779,0.5135135135135135
2025-08-18 06:00:00,2025-08-10 23:00:00,STRONG_BUY,LONG,2025-08-18 07:00:00,115245.56,2025-08-18 11:00:00,114947.27,0.0007537425441939,86.86548160145158,-0.2248338635075957,0.1735061293393955,0.0867530646696977,-0.4850930575166891,964.6869247363898,118346.93432406856,118346.93432406856,118346.93432406856,0.0269110091882808,0.0269110091882808,0.0269110091882808,1.0,False,time_exit,-0.0025882992802498733,0.5135135135135135
2025-08-18 10:00:00,2025-08-10 23:00:00,STRONG_BUY,LONG,2025-08-18 11:00:00,115058.58,2025-08-18 15:00:00,116145.34,0.0007545879953174,86.82182322627507,0.8200560497912128,0.1744637025023413,0.0872318512511706,0.5583604960377009,965.2452852324276,118333.14136374016,118333.14136374016,118333.14136374016,0.028459949390477,0.028459949390477,0.028459949390477,1.0,False,time_exit,0.009445275615256113,0.5135135135135135
2025-08-18 14:00:00,2025-08-10 23:00:00,STRONG_BUY,LONG,2025-08-18 15:00:00,115633.72,2025-08-18 19:00:00,116313.99,0.0007512694019609,86.87207567091846,0.5110660360719699,0.1742552173779089,0.0871276086889544,0.2496832100051064,965.4949684424324,122279.32885825932,122279.32885825932,122279.32885825932,0.0574711103607859,0.0574711103607859,0.0574711103607859,1.0,False,time_exit,0.005882972544686827,0.5135135135135135
2025-08-18 18:00:00,2025-08-10 23:00:00,STRONG_BUY,LONG,2025-08-18 19:00:00,116481.8,2025-08-18 23:00:00,116227.05,0.0007459924826008,86.89454715981893,-0.1900415849425736,0.1735990527346952,0.0867995263673476,-0.4504401640446165,965.044528278388,117994.7885464199,117994.7885464199,117994.7885464199,0.0129889683755764,0.0129889683755764,0.0129889683755764,1.0,False,time_exit,-0.0021870369448274323,0.5135135135135135
2025-08-18 22:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-18 23:00:00,116400.0,2025-08-19 03:00:00,115411.74571428572,0.0007461684496997,86.85400754505491,-0.7374041682805947,0.1729706109218292,0.0864853054609146,-0.9968600846633384,964.0476681937246,122818.50525025468,122818.50525025468,122818.50525025468,0.0551418883305289,0.0551418883305289,0.0551418883305289,1.0,False,trailing_sl,-0.008490157093765322,0.5135135135135135
2025-08-19 02:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 03:00:00,115747.09,2025-08-19 04:00:00,114476.39,0.0007496023454018,86.76429013743521,-0.9525197003020868,0.1725760605745683,0.0862880302872841,-1.2113837911639391,962.8362844025606,119655.14948873594,119655.14948873594,119655.14948873594,0.033763871094942,0.033763871094942,0.033763871094942,1.0,False,trailing_sl,-0.010978245759785383,0.5135135135135135
2025-08-19 03:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 04:00:00,114810.01,2025-08-19 08:00:00,115186.48,0.0007547709959804,86.65526559623045,0.2841486368567774,0.1735946798293177,0.0867973399146588,0.0237566171128008,962.8600410196734,119809.34364578326,119809.34364578326,119809.34364578326,0.0435444965228051,0.0435444965228051,0.0435444965228051,1.0,False,time_exit,0.0032790694818335196,0.5135135135135135
2025-08-19 07:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 08:00:00,114978.15,2025-08-19 12:00:00,115599.99,0.0007536858411078,86.65740369177061,0.4686720034344925,0.1737834793869757,0.0868917396934878,0.2079967843540289,963.0680378040274,119924.950988828,119924.950988828,119924.950988828,0.0430239260160931,0.0430239260160931,0.0430239260160931,1.0,False,time_exit,0.005408331930893053,0.5135135135135135
2025-08-19 11:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 12:00:00,115508.71,2025-08-19 14:00:00,114673.19142857144,0.000750386039307,86.67612340236246,-0.6269614715817436,0.1727252853331431,0.0863626426665715,-0.8860493995814585,962.181988404446,120501.59451307016,120501.59451307016,120501.59451307016,0.0432251776776847,0.0432251776776847,0.0432251776776847,1.0,False,trailing_sl,-0.007233381546972186,0.5135135135135135
2025-08-19 13:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 14:00:00,115192.0,2025-08-19 14:00:00,114095.92142857144,0.0007517568837801,86.59637895640013,-0.8239846112353156,0.1723687733015649,0.0861843866507824,-1.0825377711876631,961.0994506332584,121298.45267708624,121298.45267708624,121298.45267708624,0.0530110830360287,0.0530110830360287,0.0530110830360287,1.0,False,trailing_sl,-0.009515231712519613,0.5135135135135135
2025-08-19 14:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 15:00:00,113882.66,2025-08-19 18:00:00,112955.50428571428,0.0007595445220281,86.49895055699325,-0.7042160438528065,0.1722936850701337,0.0861468425350668,-0.9626565714580072,960.1367940618004,122818.50525025468,122818.50525025468,122818.50525025468,0.0784653717278353,0.0784653717278353,0.0784653717278353,1.0,False,trailing_sl,-0.008141324713399916,0.5135135135135135
2025-08-19 17:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 18:00:00,113520.11,2025-08-19 22:00:00,113174.42,0.0007612070800985,86.41231146556203,-0.2631416755192567,0.1725614812556048,0.0862807406278024,-0.521983897402664,959.6148101643976,122439.39070202022,122439.39070202022,122439.39070202022,0.0785700498530191,0.0785700498530191,0.0785700498530191,1.0,False,time_exit,-0.0030451873240785474,0.5135135135135135
2025-08-19 21:00:00,2025-08-11 23:00:00,STRONG_BUY,LONG,2025-08-19 22:00:00,113419.1,2025-08-20 02:00:00,113438.29,0.0007614708009038,86.36533291479579,0.0146126246693358,0.1727452784542609,0.0863726392271304,-0.2445052930120554,959.3703048713857,119924.950988828,119924.950988828,119924.950988828,0.0573610654221144,0.0573610654221144,0.0573610654221144,1.0,False,time_exit,0.00016919548823776396,0.5135135135135135
2025-08-20 01:00:00,2025-08-12 23:00:00,STRONG_BUY,LONG,2025-08-20 02:00:00,112996.93,2025-08-20 06:00:00,113653.28,0.0007641210025655,86.34332743842471,0.5015308200338767,0.1731881856968833,0.0865940928484416,0.2417485414885517,959.6120534128742,120988.77760642422,120988.77760642422,120988.77760642422,0.0707262366015096,0.0707262366015096,0.0707262366015096,1.0,False,time_exit,0.005808564887559387,0.5135135135135135
2025-08-20 05:00:00,2025-08-12 23:00:00,STRONG_BUY,LONG,2025-08-20 06:00:00,113707.99,2025-08-20 10:00:00,113792.2,0.0007595340029065,86.36508480715867,0.0639603583847549,0.1727941299727021,0.086397064986351,-0.1952308365742982,959.4168225763,120484.60341688404,120484.60341688404,120484.60341688404,0.0595965404095054,0.0595965404095054,0.0595965404095054,1.0,False,time_exit,0.0007405812027808411,0.5135135135135135
2025-08-20 09:00:00,2025-08-12 23:00:00,STRONG_BUY,LONG,2025-08-20 10:00:00,113699.98,2025-08-20 13:00:00,113035.81428571428,0.0007594329746748,86.34751403186698,-0.5043893440770237,0.1721906387196569,0.0860953193598284,-0.7626753021565092,958.6541472741434,120988.77760642422,120988.77760642422,120988.77760642422,0.0641055311216785,0.0641055311216785,0.0641055311216785,1.0,False,trailing_sl,-0.005841388136442195,0.5135135135135135
